,id,accountId,puuid,name,profileIconId,revisionDate,summonerLevel
73,e3LRNtcy_v9kATyxbIQXAnifAZ3zPxyXgzh-STSsRHCZSg,6WH43_XTshgiMu7qB3auVsZu9_Cp3Gkf8lfT5RqVakI1dRA,3FGqQwoHmeESNTs3KWSn8h9lkF57wqWN0zYeiPK4JhSFYCKBgCh8kHVWHs7ZyTUY-mYEY994P_5MbQ,TwTV TwoSundey ,4533,1616227865000,175
74,d28bg8zC7vwLZJxMVlNeTs2ptgFVS8HKKCZ3RwF-YOVfWjA,SPGpaey6nHZlNj1aISzhwDZABcV2tkMYM4lXws-_8YHiXrk,_o_l0kds7b5li_nzqt_XQXHxEMtJ9WnRo-AYkFOlWKI1CLay7cRkzpnrAZI941_Lf9SDzS_Nb5JN4g,Lynxmon,4022,1616591078000,189
75,aVgwc9zuwHuTS72_GOWYkTOLJEUFkV_0kxNummtVNqp0Fb8,aYa7M4I95ydexGnIojNyieObrr4-Mz5xUL6g-2nndrPX7TE,aM22jivjjct2RzHio0zXOWx-PBjc26hKbdJrj6xHc4pNJzM3YHGM8Y-zlgX6nJNO64H8zSixPmDoVA,Triste e Gostoso,4654,1616709424000,575
76,yWgBT1nZkHLd7xFR96HQStnlyiOd2RLbzAz11xjGrvjo_w,MqIjUmI4osAgQiqGd4T9UTZ5zPOpsACb-bOMUZPHdaHIBpo,7d3uacP9UKWcf5yoY2tf5KNM3HTSkrHZvIwFOqUeerzmwB0FdOx_lIrcGhPQcLNlPnZ0u21xOH-gtA,É O BIGPIG KRL,3879,1616841987000,356
77,0F4Lw06j8oqatv4u3GFCAAhgek6B-dVZK-bwI5YA4KgUiQ,o42AsQ7Xau3h73Im6deIicTjdL-GdEXymNzRHbZn_Bir,L63myND5hSPAKK2s35TmSwIFAvubPr_XwkEqa9KDxPBREPbomsqnNJ5onMnMaV77ZJ4heFvLb2JzUg,Nallari,3795,1616628458968,329
78,XtNVw-fuehUfTIfDewjcjgE5x9zYRCiRmbMpiAupJqHw,ziTsfmb8kWekNNLkEYzQwlYJQXziHAUlO3H2XERbkMA,j1R9-COheRl09MujkCAYilyiYCBq2WQsxS2I3_NloNkqAg_1immj4i-OxsVFuZd-AF4s5jxtZvb_5g,Drytea,936,1616053431000,472
79,bwNUF15q020Nk0JGA-Rt55M8cKgtsxVW5sLzEOeWMXQ5_aQ,ZS4VdJy7hk93vtJ-3bMOZgTbiWeXSPnufrgp955_Hed7qY4,X6zk1QWQnPp5eStJdWt2d0Fj6eOQwdex8pKqtf8KKEskYKJZ55u0xh92jFFDc1fW14xHQoZk8XV3Bg,Lúcyfer,4652,1616438454000,351
80,V75Dv6-l14hGInUxJILhfJ_0goaUBkxqO2ke2zgLPETwxg,3z8pZzjpea96UI5AmIWkdJ7hgPF5DR7CPxJ-uRiFcvG6,cxvL9SaISmfmOgY4YXwAxJ-r6_XJuy2E42fVlNB4Cb8xRXQiVmf69pWCgaVLv5hpfg2tL-sRwLgmbQ,Frepz,674,1616722958000,548
81,WDLfRZ_E6r5gMWXZAONZg7JgQra_ZD5r8cbgiDhc0S50jQ,zqnney-5LYkiJa9za0ZqZyqLj1TTCmB5umUx2537vfPDpJE,TVKf2vnAw5BNX2Zpjsdl_ozvjlxGCRx6k9ReBZVil-lwUVJ3WYOPlTfEmhg5y0degyah1L2AnbuJOQ,9September,4030,1616397888000,158
82,qyvjgClEWRH65fC09CKhkHFv_w1oJcYANu6tWF0AHzohpA,ycWPjPFAjQojHCoQ1c3DL0nH7iPCq46iIku2LdCAnaF6akg,q9fjfQlQQ_2gF-kJ5dHp_MUWRpIN5czPGhhFvIKqJDpjBLnEDLBvGTdRkceK3LEH6Gse94Sda6BAnw,arlon547,4864,1615826732000,302
83,I0JCZrdyqthXv3Tswd71IkuHJQfk5Gvi9LlR0xvtU7gcEmk,NddvEuuLF06k0MZ0FihAd1vcfhVU6-fM0ajQ_x5PFd5LroeFmFX_hWef,dwKADhGkoY72MOtx1u9IZur9aJRwUepAN_3nSSVzLBCfoqC4p9Wl24M1gN_lzOrnTGKKhOIAaW-gqg,2v2 pls,3161,1616696892000,252
84,q7AnbosZJrWCnbE-4MLAxF_TIdTiOO99NZTKAWeP6f7fLqg,1wx3jls-XKCRof1fBM1dw99AGHyR5LrqyJVhnxN-TkopNA_91ayXfdYm,o7QI5DXFKElxdY6_mDx02VPN1WKmeEMwTAsqgqlwtVW2mlilC81yzx7xsebxcst4O9ihWlq6Zh5z6A,Sojourn,4027,1616262329000,177
85,D2dAVh0GdDJ8YXsIKTcFSXX2bTIuIwG6TM30nGSFPk2o,mXeFjQbqS_bi1XgZy8z6uK_MxW8662ynwrQM0Pu7EBk,7INJ3feYWwi2RuO-O-vXxRteKyv5afA-Aqv846O6JLceM8jaRt8ZQv5Pmps_UavpZnbfHV3oSMx8Pw,GETTER EMPEROR,4078,1616518787000,349
86,2uyRGUJCT6pzqdJ3vCnf8ecU82RAanig8gQB2J9se3k7Vw,kOhcSWc_gfnvKiOI-zChrZndHh3eq6cmaqRuZVhtwSC6iRI,CmY736pm06g5EwuPf9Ja9L2-k1npSnOU9Zp0HNHyt6e5nJ4nHmu35A09sguVN2KSx5lkC1RTNEH8zw,cblolbr,4096,1616258910000,464
87,_2flpxlp9AdPSsuyeZ9KmR38eDIegahHntlgk-XR-OKCVH0,mQ93_KeLGx49zzD78GxbQ3LWxs767mAbJE3opuqxqsGzAIM6F1ud99wA,oBSxOPJGkFuj4Ms9JdJdWeb6Te87bGhSAKAH_UqNViohLb0PwAEQOAPOQTKeQ4suuJlkZiX24JLQkw,Rapel,3151,1616798884849,198
88,3e2D9QCeQ1AmfY_UF0Xln6k_-LVPjM54LqcdLsiwmyV86ws,jfmrDX_zRUz3AUeiCFFzlsbsbrzoBei2A1oWWFLax27iGBU,ft9iUOf_NEa4b5CzOUiSKYYrqjvyL7p5WCX6AxTKbYjSYzMFGGtwpxNq2tunNiy4bvTO1s5fT4BUDQ,Lose to learn,4659,1616742987000,140
89,-_Qnwg3Jo63S8Me_U7e36mQg4TqXwSuQgpTnn_kQcb-R,qRvjOGDtY6dLYPM_3Jjiyrv90Nwo-3EYt5DtRk1vhHM,unoaeoJXo66Pw2vjJXhVqTxqv6wvQp8BlWGa9_3w2t-VPewU1-tRWqO1gZ4RCAbcuZNWzfDd4m7m4g,ThreshDeBike,545,1616679445000,313
90,7JKnciz_u_tM7ySlRrVDpcfpZsIONvmXuHO331dsqbvzQg,-TelwPBOJ8hpgeE57mGRL0o-CmhCWuDXgBhJl3zWtz7Gto0,ZMFaUF-_ZcyvYuN4BpOvK581Aao1JjRofFVIq2HXgoCI8mxzB2h6qRkZoHhruplpvGV68-5285G5FA,other,4558,1616687974000,383
91,dl8lj_Xc3br9bIP6IqyhiJ6IE7i5gxSWBrkzjt7sE41NJA,qCY53J-ktaiXx3e_SSdRZM6mqMfGGgU98R4QYukKtHC2BRI,f7scyFa3MTowisYtrvYLjx-ePHCCMHV3AoIGfQdwN6JtFgu3mBNWyE3KICgKEP4Mnl74KLabQPF1tA,cilindro,4410,1616528681000,111
92,sG2vpJpv18OraTzESwoHhG9N5OcL-3CEgGvB0nz3LBZdRJk,ECtECNPWzE0rWENlqPD9UO3GzOFhsYpTiFRFvAd8eqk9Y44,DrqVC5yrYJkVjOFA99SRZ3vbU0f3OHYvSwj9V0FSIWKx_vefpkaf56KjQs1crp_k4IKdBbq82LxjGw,slimmingviniday,774,1616576759000,70
93,VKIE2kxfXg6RBYwC4J-aYE5Y3ljmiwpm8huHL3sr5Rkfnoc,UO_ebDFNsY80iYkgTIgU0lAZdxzidqnu4I6XLPPaTOKg2Ms,SwqGN7cwukEqnMRzR7TcZGuEdVQt47cdc3l1HAKIk4G7OUgjo3u68oE9jSFyCWScgbeYT-z0HPIwMg,Hyge,4872,1616698964000,137
94,FndqjUUq7UNy8oiMludVAGGP1JhCZ8kD2uYJmt9jC15K,A1Q6ixta2AvospbHsDjKb6okASUXcRsVjQmd3xnULJ0,su_7quWzC8KrDg9NoSP0HYU8lLD4WtKHRkTFsk_l_s1KbA7et_Sl1wgvWH9lJwF233cYcElFOUemFg,Marfz,3839,1616771575000,341
95,ZJ8P84SgbvmKMSULfAxV-BdHY2yuLPh_PMlAybm7miYb,MYDmXBMmsD-8qjfqArnUnb-Ew870w7v4HAQNYnt_GT0,UqnLy0w3tPpA8m26tNaJXPv3__JGiI7XHSNYcPLXP541vGEnlweXpLx81Vc9WGclvx0pbckLkNnnOg,Picknn2,508,1616568969000,190
96,mrkmYmWKS01cfvXq-264hlNuNIBk_1OTEO65q4V9zil1iPQ,Uul7feH57AEy1TnuihjsUUCu170851iueM1b41FaIW-d6V-k5n6Xp97u,HwMKEbqksnCG1iOtFch-qwVwqcGVr2fyw1oFLv_oKJ5TcmtNuhqnxBkkgCTAjiTyuEJng-jao_uBFg,FaabiiN II,18,1615658028000,47
97,Thp_HhxCqTMINg2Jhin2fJR9K9yZSbPb0fNlo-qbhBORpg,UUVVduBIn9BcCYikj5N_kv5RcpFE27s9kbzATFp_J1oNY_I,FHN7onhBdqb6gw4WDclUNNitnCht7M8TLi48D3ISSoLSkmyfkQRbcJeFSWUJH9jptIAOvc1s4pyopw,Pirocopterinho,4022,1616778533000,628
98,Lmsgm3_bhu20-vcnNH19dxEQsuz2sPhKQ9Ypn6OpIIi46w,SS618dzGB8KvbgF8pyFM-BcX_yCbGK1CDMdedQqCfdCsrxE,Ezafn7BDYK9kOU6jb5pBsELAu1Q_XyxeQO6a19b5n_Y1gp-jR7zSTwJavdtC2b8Z96G8NTQcpkZXmA,DizinxD,4663,1616346510000,657
99,HRYAnvaUBFl5DLQB4JxlAYvzFsdJxl85FVaaXxLz5peFvA,09B8k6m71JLNOsRYDuocVdVTtrb62gtKU1yhyvldH-I4nEs,IKYnQ_zG9Fl_BbqOBzByJ0ZiNsXY-Q1vUv6R7GBZqvEx45ZATTwu6G1hUM-wThxb2nKevND2hPq_BA,Lightness1,3163,1616453998000,267
100,92YvvZEry1Ct46Umrwbs3h2XUj5-RrChYZaCoFkOMyzeJw,sgvAbekEYClU3y0zw5ZBKaR0SbKWx3lxEeO3mNXY-zoj,yJ2hdYq0GiVjLwnwuEDzr2TCiXFbzFP4SGL8WKazDbq3vrAzBDk1cuwUuCQbUHK9iKO9GZR50YuWzw,FA Ryuujin,4898,1616818059647,416
101,f8q8ErRsWzIOHs_9GYudhQoekVPielK9r-o4XTNSJFCP,sDD58DYcTsf65l5V35ux7Frj_5356bv2Kuf9P8sPeZQ,-dJAtDPPOOpaGQV9qyyCzEQpomARM14M535vP7AV-K6-kxv2vH2Ng3ilk8nbMBjBdBt25gGb5Z0EOQ,Rodin a Anta,4404,1616802404508,212
102,mov19h4rUIBH8YbmY9gJiwDwuwHECkmRfNXGcPkXR8vh09I,jcero5SXJaBi631leO_uDO7loMosJwO31n0EdhUkWq1QhNYJd4_IDPQE,-QCSqictwKEupePuKuHhkL6Z-3pl6TzZar6w28sIRfzMxOLgwg7wD-IuH2RfhQKyY9zgptIBN7QvlA,Skyer111,3376,1616715790795,69
103,sOPXUFovTAUZLmrE7XcpClQO68RHuVmlZwedTKlWbm9h7ck,aVfaDAN5J925-9I0HN3gVJaqZzRwGViExAsIo0x1iXwk4qnHFO4fEIWA,oX9H43NHwLB071WxRvD4BkvXSzaqlMmUeU1EPBJgfiK9lYuExpbvK-0PvBZUmyIgb2R7H9AQtqPG7g,camilonicolau,4832,1616753226000,144
104,XpWB1hsqVQdympYF_-uHvv7sWvd0J0EQtjvoAxpQicZjNQ,zlg2hzenzmPuCMEdkM2Q1KyBjg1KTQZWZoBVOHiFkxAbY6M,15GFKSuC6Vdz6KYbyM4DgaY6dd4GuelxHj3CfAht02FBsiVE76HWjRbahSsBPssp88qhY70s4hQZOQ,allez les bleus,4881,1616463417000,223
105,a6ZlAu53YreoJbdXu3dM4rmeuKPm5F2K6PynxItTkCa7LA,OxzbWNPeXKCUlxLzVH4UHMHo-ygpnBKwxhpGl_2lq0zh6kw,o6oKG8e43uH5-hGYX1cEoy9uDbAtJY4J4Ivi4_1TpKjsvNWn9hVXny65-3Mni36VS2gAKlj4pemxWQ,edenzin,4353,1616786934922,338
106,2YBcRi2QP2NfOnV9sPDfnOn8uvnEmpfLuU6A27gU1gp0,oMqBasu1bZBJq0q9J8Hih3_p__q3p1v_HdUxlyoZS8g,scdeUqQt1z7YD-sqdaLzaLiv_7jiUnbicXYcKJEp4yx-WqEhQIuy_5BLI14A1FqKbK2WBEKShwHxwQ,Veselo,4069,1616219076000,452
107,d2shAgCqpmk5byjikAZXkZFuoSWxZWYnD8zRtR17FagPxnk,CpJHVvmsuL8_-Lm_X7uBvTtgxFT0LUXVQ7yqv6jL2pSAwJr7NJyXMfim,n5QXS2w3uZ3S_gYPT-ZReDwrIEiQjpH_p3tgjfbdf_NLMXy2AC7tgMhSjhdZJqTl_Vy3LelH0NtNPA,Toxic Yi,4652,1616525333000,110
108,_PKR5rmRZe6sWr52kzX4Yy9jkS5uK29b6e4ceoDQtEovFDQ,pEXQ7Byqrv24T4lPxMV4uSriGFXxNKMueeW2qU_4q5hGYa0,TkTgnhGmedVdEFhGh1o_IVPKCnJRC5xT41bOy8IYIXvcvJ19li9uVM6HQbt4wf8uEmCBJWwqQr1Tvg,FA Senshi,3505,1616712555000,120
109,o3reCAmkR8I3Q8_HeCOM7NMG--85hHbAlMykow1NsJOKdso,czZk7x_01_v8s3Y00CD17Ap9lLgsZxXsAV3Cl8FvbPj4KMaOWwhPQ5dX,h6EuPUY8Q7PmKbsx-L5a-FA8Ih99u1wg4wcG-nFRB6y9ePJxORgRd2jbfwI4Bi2HZ2VfX94Isajf3A,Xncdwebkaql,3545,1616620120000,103
110,sP-a-E--0pczl5Wr7t_wHE5-VfbZs_TKDhfOSF2f79tNQw,y9TONAB407Y55JMYLlBQIV354S8_GvI7Ml02KLXa0hlQDB0,yqFZt8whtNTfCzsBiucguvzrAfyJjXA0lQa2RHAmLXMBfr35GgM4QEeBS0i89-I6iNogjAJzjekA3Q,Caitano FA,7,1616735999000,590
111,Q8DW20S6LlTNZVjJ39Ni7goON3K6mIRtsPznEV1c_kpijKM,Gee2VNfUOvGr3rvzchmpuH1w4xTfre0I37gVGWrp3eovVgc,8YChqChfGPV_EIHs3AOfQrPuF3_tIawaJI6XYEGIIye46MOJegwtiFmmZWsKIilLiNmseBvfVKnAHA,Ryu Min seok,897,1616706803000,93
112,0l3mzEK9knGzAOzY5-uoWODPdsutQXOqdcIGAakMlHZo4W4,Lz7QUPRg-9jJO15JPirLh8af4CKc9WJwL42qmvimbF1bzQ6f4DjNbXuS,gE1b7ja9P54nABVm5dt-5nTR2Lo-krpLgkpWK0MM6SRN4jYeZGBY855kZifhaRquRDgLP_2YgDSbLg,falconsinho02,4656,1616530055000,74
113,mohJi1fZ0a72Tm7lss0oeCGIjnC58QzeBu7jcowGSg8b0KQ,FmYJ6eWA6tR_Kpko3NVVWIBWUK_UFsb5SY_xDoPF-n8qTj4,21TucTO2rrLRPVoPLlIm5aVg_ysbc5UmYiwcExk39RAUMNLeEuxbYgm1WLMdo7ooKjdQaxyMYTjFjg,no ban kat plss,1437,1616509815000,676
114,1i3AG3pNgellwGoULczCSLaCqkZMH9Cd_3NItA127OOY,jgtpRfygV7ygptSPDKT4ZC9Kbfe4G3hwhtNC2zLnmQE,qrlQ_I9DW-Qgu4HXb96KuXrVns5P1l5woA1pY4PuafA1ShJ8gqaVa_XFyrkUefy3KHJ2kgS9isp5DQ,Triat,1433,1616814964811,249
115,JxxIkBTc120A3iDTt1YtrSSpll3VXdVZCb64Tw_ayYoOxg,3u60H6e66qXZ8S5Kyhte-AxIxfizj10JLJ0ZzTOSZ427htA,xvShokZt2oAYKITVKFUxjQ2ix5w1AGX91LK8n219nnUtyCgeDF5xNhmjjDmD1p1z8vSHa9yfP-O3YQ,Daemon V,1588,1616719813000,242
116,2TcEBS-A4KM_HBh99dQNW9u7uF-8yKnUjBTncqBnGcg6PQ,3rLmB8lyDAP_AJ8rCLqVZejHzR3LCU1i5m6G-nFuuBmjDDY,_BnH8dCsU9hgIWge6SEWeSJ1pty47eKl1Mr0AtF70L4j8iL0MtJRsUNLDRYqqwTQIO4PWTkOTzQQBw,Brunkss,4312,1616414050000,268
117,FVPnqmJofp-S5_5rRT4l_W8zCn9kgpj0krRQ9Pl7ZRXxXC4,IccNyDF-AnGm08Qu642An27hmSgoR2p3iJKlJdXNAJM2Ffcpv2FpAa3T,JbT51cj9zCD-Zq6aUIu5WKxlqvJD6ri15uoUJwXSe4f3igZXRr9TxbjkZSYF2jyVWn2cvOjeQwHecw,RENANZlNHOOO,4655,1616710366000,66
118,rE6FWwh0NOhkLLiY0ISLNYMWch7AtSlpFn9uRzdwS8qpQqQ,HCWAlxSOzT3meDVKCe4IrL-VpYa2FAVoAO6mrXkhi8Zzd_k,mP5zx9xdHWpDpd38woX6R7aoYHSLFMlPxmrvkzGsK_OLVSstGBM8qMGj5VR52jjTy5Ra2Ee-u0rR4w,SWN Reis,4639,1616695247000,321
119,IsBnCtr0AVf4JmipGtWPdCDTqm3RxLEIKlqKQFAPZgUl4FY,4VPwqMMYTRKsXX5XjkoX3Nq_XFSbKjUeP4_fZiRDiEuPKAMmFOQ0keIV,-IFGynjieLalW2bsMGYqm36Ydt_nswv986_lN3c0a3zVoGYG78YM62JyOfrnGeByjoKKBZkgxAO9sA,endeavor,7,1616160792000,60
120,BsJAekmjxKoTtYxsr49iKmCvW6Gj94e00Ce-oaKk6OHc,7VAuRutIP1m4xoLFIxY7kVjDdnAd66FOXMxUdC88Sn8,4eX8zHqgBgbiUtiw3OcdLIZajUxz-7Z-Groit1LRzEnaImB-A6_MDzZjoLH4SQ7lGcWqFeuaAQrpnQ,Shoiti,4631,1616823197988,397
121,9WI_6I94qoyLSSFVtRV4Ublbj2eSxWQZxcfpsLufOri-Yok,Fq0tpfnSQiW-ogbCt1tRlSQyAjLCzXMdYDT7Am15513gM1U,rVu_p7EUpjb1VaHZ7PqdNE4i8yG77rMgqittEEAeH9j2l6UNPBGAxgwLmmjN46kYhS9ScTca2IU_Zw,vicenzo yeager,59,1616752930000,231
122,3xgLQN22Rfn_SQTWNOLVTlwGlDlj023iqy5z4_xffJ30Tp8,DunCVugohDZ4_qrB_69cWAOlBjDICdRsUHoNW3Wh1sM2AIhg6Kz0sGUx,RDy8ryUObaH9P6Qg9f7NyFAEBa8sTEo2sm9JsJQkHJgL8pjMg6SdIf2mV_rKVeuqXF3N5G3meTwpiA,puentinho,7,1616688734000,92
123,np_7i7shSZOhxL1uUpMy3oTADxMj6jXh2S-qeaRXY7J5Rq4,jGQpXTdyYvfnlCDQat8iawnaUcq0xQpVrLOxS7mvw6QCwRY,1UsyiBP2CTFRcIi8sEpuu20dHrihzMn5B1nbWq0apCh_zKK3NsFqrGJU-DDINFqB4LTJI7t4au22Dw,habitsofmyheart,4780,1616502006000,145
124,ntHZOKqdAukUkfdFNGhP6l1Z7SssF0yeBGs7XH09bEgGGwE,R0OoBLvj-WTcbHRrzgY9M8naEJJQkqXPNlCqPCi7BFqQNvEiVlBruVP-,xJuJa96AKnWU1e5h1rakujDiu36le7-0ekjjY48Nh2w52DV6saV15hPdkqm4GMmUzCj_J0hbdI0MWQ,Nunu novo,4498,1616088377000,86
125,Tw0a-Syw1hXF_qAF-7heTPrNW3iKilGOAWqaMNtQcEcO8w,C-VzkhM8vEb4HzQqKWdc3Sp88jKKbSGRcqT7XZj6nxKJFuM,GwSifz-ffRU4feJFiQnaVOHsstke6kvqXM0HYUCf9_6AWFQnUWi_XHhL1tgAMXkxXjv6W2DrkN5pOw,something stupid,3236,1616534447000,513
126,sldExtI58GSbapGngKQnOhrZyAX_jGULuDkJlPEkgZGjEA,LuY6PxgYlSJ3MryPYfvjZVAuIHwsG5OYrqwqFIFy2CuSZSE,Q-gWoM_KwKAxUFwOGodStiaBg0uhrr_HUJ3Q8gYrvaJaKYCz9N6-aDA0ID1tFytVwrNRlzXjWdnYzw,happening again,4804,1615196839000,327
127,8_fY8Dtm8pziiMQ3XPNasn0ZnjJIzN0ON1F_95snoadLxuk,sQRQqoWMdqpAJH0N1LCWJDEpFBSnjKmisMt6Lp-11F8r6AM,VpTBJr5Eq3AWRz4oHeG21QP522goHtEzEqnMdoBY-p6kKQ7wfpbwOMvHW4maWMLfZAs_RPc7GTNxyQ,rrrrrrrrraaaank1,4329,1616534180000,525
128,MFiGb8WyTQqOFjaYc1DTZeeccFDcKMBSbdmiuQZr6b8qxA,4zvpOEUKFQ6XPQm7pYMsW6UKETaYnOg8qulEVyKKWXx5,pjIehMK2flnTvZS7ajETSe5QZMEKUrbLjqdA0nck3Lhn4S1YKmPvd3iIjZoG3fb2vjIjjbgViElp6w,Crjay,746,1616741522000,445
129,cIuuTzoSUNJiDgBKLDHCkJrnY2HBTvF58lQ5lICu_w-8,_MxpuEkGLPn8dmRkT01HD5OSPxJq8_o_6kVeo-tloPA,Yk5ldIOQP3qgmmapLmQ8f3bDWnRn1RtOFA578MnHne3C7N1MDEgifIyWwBsHhI-XYvjOuRmFNTXAXA,takeshi,4646,1616743810000,165
130,tjUMCNZ9NN0fcaWP-4MDEFgBwWOB30o5Nf2FxqUZA0l7ygk-zpoO9AHK_Q,HcbXW_R_5nHOsSDgBdmmlXr2585C67OUloVOTGHzFVEoLjllvdDqL5qJ,KRcZtOKE-nN4kt6Y8DkZYCfLMO7yY6jhfAS9ocNWuH58VKDJhn7pvv7ayR80Uond8AXnTBRhUoWeXg,Iost within,22,1615042505000,37
131,HibMn1Kj8vfI3cQ1qj9vs2LTDRKxDf0oBKWqOaksvgOI,LR5Q4AzauAFfE_96z3BCtCaoQlpZk30pRGStVK8JwzA,47BoOaWuWRkILHJfkm5ZlTH6f7BIkUAIrXdK39eowF7Q4RucmIW_NttegfPR7USHBzjrW258MTBhgQ,killavock,7,1616693526000,314
132,S3jeu25uiWF855ub1rEqTTfOeema7iKw5SYWFTCaKSS0Bg,lgrc0APZobqepRO20IA7yS7G4ciOcz3fOuK_0yeowutr2jA,WrGFef8_xtYaHvBa2LHJtPVJ3_R1qt0KmDogrXYhD1C8k78YWb78esu3uIrH3WU5WVkiwOtR1OsSsQ,Tw SouGagagolol,22,1616703027000,103
133,Vjy0SeAnzCL-3Qb0eKDqGgccf8VRs7-i8CGTtkgIYFW2Cjg,3lYQEpHQI97u1H1aaWKlS5StiHC1xgMYH4FRvez0-Z_zJ28,QHUIXK8zdd6_EdPqT81RpOK0-u0DIKwmqavNsYTJYvAyDVUZ-0u7SR4zut9HkWRFpdn3UNnB4zftZg,PhD em Gadologia,20,1616814789542,227
134,AYYFLjy_jDsEe-9uYow3MwnHpYCkq4Zj3riFm87_OT4TlCA,dY3HX66Gor-btGS9ZXuhnVe2wfZCdV0VsZrivJQb7tQF4OLEYVN7u8b9,SajlW3E7FdY0ULJuHNFR6yjoEDJ9iT_N-n9jJqOGl6RKgpCaXANVrtFlA5ecVgR34BJuD2Ama_H7eA,ninfeta gostosa,1457,1616347358000,58
135,cRB-9wpUBUH1xlUjZfV0JJHpm7xDWzUhiT9z8uB0mJxRhEY,mtWHW1yYftxqOiDB9XfXgH8mkFsU3wuzLatO9X2AQFyt8O4,3AGDu2m8sVo19MTlgnqiiEbCONftVIRq3viYJdsHk1_HRkeiZihuHvRuhCCRBnaQBGHWvHmNoJJ0Rw,refIections,1113,1616060732000,111
136,2bdgbcFgOmFEcwALxho5dJ793GSOFgbgOLGF-AXy0dqWAg,64v1Bca5Vg4gETO4mYDFPp2wuWp2NiFtMatqX8WMSkl2k24,krlMjDEevUDdVLRmqyWglLoCVH38znlWosUAF8TxgyzIN3Op6Csp7wPK_6E-neOiLNxei_VL0pfJKA,Miyatah,984,1616751062000,274
137,n0ROnzHxlMrY8uoig8A5-7YeZRB4D3Sls6BTzgSd2uNQSw,grLpxdjuk-cBK_gJSA8PCGexB7SQ3NGwHurNg_ASB27XAWg,BoaXv7akj81jIupSTgJttxuoEzuOVMsY_iKWjQ8zVnnWck348ul2OXL-_r0Gv51Fips3loLifz9lDQ,GabrielSilva27,581,1616829035434,352
138,RwJk0WHXHYrdMuajeyyHqgcoP3pJSA1jojJOfByiBwGDYKU,FL-CGl6U5fns6qVc-eUXpgNrkx2pmzhthr1Bij15woKPzFLcrnQf8W5H,ovR8tr5fgui9WwAJoT2DO-a07I7VHz7VkYoA_9aY1mq7w8ZccVcPc8weEuzy23aBEWjVzMOi6seyvg,Miliacua,3466,1616438832431,65
139,n59YqSm9Y_uM0lt5SciJhtIWA19_FIxHZqlp1oTtesxN,JAAmiin52SdTRmGCtz6jqq5mnkAmgIdjF-NXlWyW0qY,sOue64jer0gV0YAVy9GUy-Z39Xrri5Cooag0dwNaNALFbZ-usxBXh9XcW39oXNw35mwJVuFN9PuD9g,kty,3864,1616696173000,443
140,7DqjnStqJHu63qUzXD_teHPXljLWW8OLVBC-ZHZahEAfBQ,8XyC562x8saaH4BgVZp5bKurrpwyziXvxyK2xcQh2GO9eU8,YspTLqlroZNLAKVrNClZ4DAYndQcZedvOrqt5-3FkIKRkzwUrp9MES_mdCcghS5388YuReQes0yiiw,Tradição,4536,1615745240868,569
141,TAQH1bNXmmjea_hzMstW7EqzIwNlug2DywQNifLE8EMzzGQ,p4jYcBB1wazleOYS84Vt512MAFPhyNj31ucB_-TzxtwJmggyKzcnZ0DV,M4kTczbGz4O0Ona7UoAcAEYl24aJkn0ZWnQUxE57nBk5w5haz_IjcPKQA-gMU9xyhylu-pHLqwOGvA,SADSHOW,4875,1615771397630,488
142,RPHQFECNOWbPp5GkOfZF0a3vXCkRuxIViHCD2rWu-G8KZw4,dfShjdIdbKDE54zhkw-5kmbCj8LL1wgJ-DjDvgdGNtbCBIg,JaA3sE1ZW-i7YHBw4layiiVBYO9EgrI20QUyz5hlAy6o3HMezHmKEfI5raz5Ole_TBo9_1yvwSJSEw,Badkiller76,4864,1616096365000,495
143,nQKlit_wTsvgHd1l2bvb-GNzBLSSLsajQPwDAsChvSTU,SSykx-YGLgfqS-X2aCVUh8120BcwtWi6hxF5o-uqgkg,soADZ17mpEYzdleKD8z41IIYqveJX4dr7D7dUIOLMEE4sbLO9vtYGWqdcsLlmlwJC0tgRoromsDHKg,Disturbed,3611,1616821884406,664
144,dG43gn1KuszqdDjXHReL1a8e6T4xrYcMj_qinaLiVf5ZpRE,EaZ3ypjiB6U9jdFT_RX9bAbMxFJ8I4yRkmdXUfo8f1Gx0oA,l-oxy2bpGCGZ6MbFb22uTbX3rw_VL8ltp0XomK1-mK5dDk-auVky_ghvxS5-nM4qMyRWQ-5WMSCDGg,its the ZECAS,4655,1616799589899,685
145,WShdgbWIOY3uSB9AJf-li83QKin_jHL_Lt8zp8ydktntTMA,sro-wpugIu_LVA513N3Z9-TtMWQekNqntHLT7Mkw6RGw6xQ,sAQnHoYYpcfbyCdXmEkHfL7FNvTlY850AcMSK9KUa4PidOqH1tVWk1MD3pOUHHPsO2-HM7xLxC2AIw,Huejake,4022,1616447652000,347
146,nxs3boMNnpk_kefc4qB4vTQu3C7wJU3uGndE8M5H-Jkh,ooxfO6ukLnmDmr-InUxSdkqWpjPSHAq9rQUoBDgnS5U,EHVuIRKVjNGJ97YtCpIhOS-gMIEp8DV1b2hiUTulJWFmIbfHxpWLMssVprNG3URSGwOFyl_0JymJJg,RAINING IN PARIS,3898,1616510176000,205
